X,Y,id,modified,language,bibliographicCitation,institutionCode,datasetName,basisOfRecord,dynamicProperties,source,catalogNumber,occurrenceRemarks,sex,lifeStage,occurrenceStatus,associatedTaxa,eventID,samplingProtocol,eventDate,year,fieldNumber,waterBody,country,stateProvince,county,locality,minimumDepthInMeters,maximumDepthInMeters,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,footprintWKT,identifiedBy,typeStatus,scientificNameID,scientificName,kingdom,phylum,class,order_,family,genus,subgenus,specificEpithet,infraspecificEpithet,scientificNameAuthorship,FID
174.7609,-35.885,4526,2015-09-19T12:00:00.000Z,en,"F. J. Brook (2002) Biogeography of near-shore reef fishes in northern New Zealand, Journal of the Royal Society of New Zealand, 32:2, 243-274, DOI:10.1080/03014223.2002.9517694",DoC,Near-shore reef fishes in northern New Zealand,HumanObservation,,,MBIS-4526 H3 Parika scaber,Sourced from diver surveys 1990-1993,,,present,,1885,Diver survey,1990-06/1993-04,,H3,Pacific Ocean,New Zealand,,,Hen & Chickens Is,6,45,-35.885,174.7609,WGS84,200,POINT (174.7609 -35.885),,,urn:lsid:marinespecies.org:taxname:320098,Parika scaber,Animalia,Chordata,Actinopteri,Tetraodontiformes,Monacanthidae,Parika,,scaber,,"(Forster, 1801)",1927
174.7609,-35.885,2948,2015-09-19T12:00:00.000Z,en,"F. J. Brook (2002) Biogeography of near-shore reef fishes in northern New Zealand, Journal of the Royal Society of New Zealand, 32:2, 243-274, DOI:10.1080/03014223.2002.9517694",DoC,Near-shore reef fishes in northern New Zealand,HumanObservation,,,MBIS-2948 H3 Parma alboscapularis,Sourced from diver surveys 1990-1993,,,present,,1885,Diver survey,1990-06/1993-04,,H3,Pacific Ocean,New Zealand,,,Hen & Chickens Is,6,45,-35.885,174.7609,WGS84,200,POINT (174.7609 -35.885),,,urn:lsid:marinespecies.org:taxname:282152,Parma alboscapularis,Animalia,Chordata,Actinopteri,Perciformes,Pomacentridae,Parma,,alboscapularis,,"Allen & Hoese, 1975",1928
173.464,-34.8438,4363,2015-09-19T12:00:00.000Z,en,"F. J. Brook (2002) Biogeography of near-shore reef fishes in northern New Zealand, Journal of the Royal Society of New Zealand, 32:2, 243-274, DOI:10.1080/03014223.2002.9517694",DoC,Near-shore reef fishes in northern New Zealand,HumanObservation,,,MBIS-4363 K5 Parablennius laticlavius,Sourced from diver surveys 1990-1993,,,present,,1907,Diver survey,1990-06/1993-04,,K5,Pacific Ocean,New Zealand,,,Karikari,6,45,-34.8438,173.464,WGS84,200,POINT (173.464 -34.8438),,,urn:lsid:marinespecies.org:taxname:273131,Parablennius laticlavius,Animalia,Chordata,Actinopteri,Perciformes,Blenniidae,Parablennius,,laticlavius,,"(Griffin, 1926)",1929
173.464,-34.8438,4470,2015-09-19T12:00:00.000Z,en,"F. J. Brook (2002) Biogeography of near-shore reef fishes in northern New Zealand, Journal of the Royal Society of New Zealand, 32:2, 243-274, DOI:10.1080/03014223.2002.9517694",DoC,Near-shore reef fishes in northern New Zealand,HumanObservation,,,MBIS-4470 K5 Parika scaber,Sourced from diver surveys 1990-1993,,,present,,1907,Diver survey,1990-06/1993-04,,K5,Pacific Ocean,New Zealand,,,Karikari,6,45,-34.8438,173.464,WGS84,200,POINT (173.464 -34.8438),,,urn:lsid:marinespecies.org:taxname:320098,Parika scaber,Animalia,Chordata,Actinopteri,Tetraodontiformes,Monacanthidae,Parika,,scaber,,"(Forster, 1801)",1930
173.464,-34.8438,2916,2015-09-19T12:00:00.000Z,en,"F. J. Brook (2002) Biogeography of near-shore reef fishes in northern New Zealand, Journal of the Royal Society of New Zealand, 32:2, 243-274, DOI:10.1080/03014223.2002.9517694",DoC,Near-shore reef fishes in northern New Zealand,HumanObservation,,,MBIS-2916 K5 Parma alboscapularis,Sourced from diver surveys 1990-1993,,,present,,1907,Diver survey,1990-06/1993-04,,K5,Pacific Ocean,New Zealand,,,Karikari,6,45,-34.8438,173.464,WGS84,200,POINT (173.464 -34.8438),,,urn:lsid:marinespecies.org:taxname:282152,Parma alboscapularis,Animalia,Chordata,Actinopteri,Perciformes,Pomacentridae,Parma,,alboscapularis,,"Allen & Hoese, 1975",1931
173.464,-34.8438,2960,2015-09-19T12:00:00.000Z,en,"F. J. Brook (2002) Biogeography of near-shore reef fishes in northern New Zealand, Journal of the Royal Society of New Zealand, 32:2, 243-274, DOI:10.1080/03014223.2002.9517694",DoC,Near-shore reef fishes in northern New Zealand,HumanObservation,,,MBIS-2960 K5 Parma polylepis,Sourced from diver surveys 1990-1993,,,present,,1907,Diver survey,1990-06/1993-04,,K5,Pacific Ocean,New Zealand,,,Karikari,6,45,-34.8438,173.464,WGS84,200,POINT (173.464 -34.8438),,,urn:lsid:marinespecies.org:taxname:282159,Parma polylepis,Animalia,Chordata,Actinopteri,Perciformes,Pomacentridae,Parma,,polylepis,,"Günther, 1862",1932
173.464,-34.8438,1952,2015-09-19T12:00:00.000Z,en,"F. J. Brook (2002) Biogeography of near-shore reef fishes in northern New Zealand, Journal of the Royal Society of New Zealand, 32:2, 243-274, DOI:10.1080/03014223.2002.9517694",DoC,Near-shore reef fishes in northern New Zealand,HumanObservation,,,MBIS-1952 K5 Pempheris adspersus,Sourced from diver surveys 1990-1993,,,present,,1907,Diver survey,1990-06/1993-04,,K5,Pacific Ocean,New Zealand,,,Karikari,6,45,-34.8438,173.464,WGS84,200,POINT (173.464 -34.8438),,,urn:lsid:marinespecies.org:taxname:310126,Pempheris adspersus,Animalia,Chordata,Actinopteri,Perciformes,Pempheridae,Pempheris,,adspersus,,"Griffin, 1927",1933
173.464,-34.8438,4266,2015-09-19T12:00:00.000Z,en,"F. J. Brook (2002) Biogeography of near-shore reef fishes in northern New Zealand, Journal of the Royal Society of New Zealand, 32:2, 243-274, DOI:10.1080/03014223.2002.9517694",DoC,Near-shore reef fishes in northern New Zealand,HumanObservation,,,MBIS-4266 K5 Ruanoho whero,Sourced from diver surveys 1990-1993,,,present,,1907,Diver survey,1990-06/1993-04,,K5,Pacific Ocean,New Zealand,,,Karikari,6,45,-34.8438,173.464,WGS84,200,POINT (173.464 -34.8438),,,urn:lsid:marinespecies.org:taxname:315532,Ruanoho whero,Animalia,Chordata,Actinopteri,Perciformes,Tripterygiidae,Ruanoho,,whero,,"Hardy, 1986",1934
173.464,-34.8438,1446,2015-09-19T12:00:00.000Z,en,"F. J. Brook (2002) Biogeography of near-shore reef fishes in northern New Zealand, Journal of the Royal Society of New Zealand, 32:2, 243-274, DOI:10.1080/03014223.2002.9517694",DoC,Near-shore reef fishes in northern New Zealand,HumanObservation,,,MBIS-1446 K5 Scorpaena cardinalis,Sourced from diver surveys 1990-1993,,,present,,1907,Diver survey,1990-06/1993-04,,K5,Pacific Ocean,New Zealand,,,Karikari,6,45,-34.8438,173.464,WGS84,200,POINT (173.464 -34.8438),,,urn:lsid:marinespecies.org:taxname:274702,Scorpaena cardinalis,Animalia,Chordata,Actinopteri,Scorpaeniformes,Scorpaenidae,Scorpaena,,cardinalis,,"Solander & Richardson, 1842",1935
173.464,-34.8438,1502,2015-09-19T12:00:00.000Z,en,"F. J. Brook (2002) Biogeography of near-shore reef fishes in northern New Zealand, Journal of the Royal Society of New Zealand, 32:2, 243-274, DOI:10.1080/03014223.2002.9517694",DoC,Near-shore reef fishes in northern New Zealand,HumanObservation,,,MBIS-1502 K5 Scorpaena papillosus,Sourced from diver surveys 1990-1993,,,present,,1907,Diver survey,1990-06/1993-04,,K5,Pacific Ocean,New Zealand,,,Karikari,6,45,-34.8438,173.464,WGS84,200,POINT (173.464 -34.8438),,,urn:lsid:marinespecies.org:taxname:401036,Scorpaena papillosus,Animalia,Chordata,Actinopteri,Scorpaeniformes,Scorpaenidae,Scorpaena,,papillosus,,"(Schneider & Forster, 1801)",1936
173.464,-34.8438,2092,2015-09-19T12:00:00.000Z,en,"F. J. Brook (2002) Biogeography of near-shore reef fishes in northern New Zealand, Journal of the Royal Society of New Zealand, 32:2, 243-274, DOI:10.1080/03014223.2002.9517694",DoC,Near-shore reef fishes in northern New Zealand,HumanObservation,,,MBIS-2092 K5 Scorpis lineolatus,Sourced from diver surveys 1990-1993,,,present,,1907,Diver survey,1990-06/1993-04,,K5,Pacific Ocean,New Zealand,,,Karikari,6,45,-34.8438,173.464,WGS84,200,POINT (173.464 -34.8438),,,urn:lsid:marinespecies.org:taxname:315585,Scorpis lineolatus,Animalia,Chordata,Actinopteri,Perciformes,Kyphosidae,Scorpis,,lineolatus,,"Kner, 1865",1937
173.464,-34.8438,2191,2015-09-19T12:00:00.000Z,en,"F. J. Brook (2002) Biogeography of near-shore reef fishes in northern New Zealand, Journal of the Royal Society of New Zealand, 32:2, 243-274, DOI:10.1080/03014223.2002.9517694",DoC,Near-shore reef fishes in northern New Zealand,HumanObservation,,,MBIS-2191 K5 Scorpis violaceus,Sourced from diver surveys 1990-1993,,,present,,1907,Diver survey,1990-06/1993-04,,K5,Pacific Ocean,New Zealand,,,Karikari,6,45,-34.8438,173.464,WGS84,200,POINT (173.464 -34.8438),,,urn:lsid:marinespecies.org:taxname:315588,Scorpis violaceus,Animalia,Chordata,Actinopteri,Perciformes,Kyphosidae,Scorpis,,violaceus,,"(Hutton, 1873)",1938
173.464,-34.8438,1854,2015-09-19T12:00:00.000Z,en,"F. J. Brook (2002) Biogeography of near-shore reef fishes in northern New Zealand, Journal of the Royal Society of New Zealand, 32:2, 243-274, DOI:10.1080/03014223.2002.9517694",DoC,Near-shore reef fishes in northern New Zealand,HumanObservation,,,MBIS-1854 K5 Upeneichthys lineatus,Sourced from diver surveys 1990-1993,,,present,,1907,Diver survey,1990-06/1993-04,,K5,Pacific Ocean,New Zealand,,,Karikari,6,45,-34.8438,173.464,WGS84,200,POINT (173.464 -34.8438),,,urn:lsid:marinespecies.org:taxname:283081,Upeneichthys lineatus,Animalia,Chordata,Actinopteri,Perciformes,Mullidae,Upeneichthys,,lineatus,,"(Bloch & Schneider, 1801)",1939
173.4468,-34.8352,2529,2015-09-19T12:00:00.000Z,en,"F. J. Brook (2002) Biogeography of near-shore reef fishes in northern New Zealand, Journal of the Royal Society of New Zealand, 32:2, 243-274, DOI:10.1080/03014223.2002.9517694",DoC,Near-shore reef fishes in northern New Zealand,HumanObservation,,,MBIS-2529 K6 Aplodactylus arctidens,Sourced from diver surveys 1990-1993,,,present,,1908,Diver survey,1990-06/1993-04,,K6,Pacific Ocean,New Zealand,,,Karikari,6,45,-34.8352,173.4468,WGS84,200,POINT (173.4468 -34.8352),,,urn:lsid:marinespecies.org:taxname:279656,Aplodactylus arctidens,Animalia,Chordata,Actinopteri,Perciformes,Aplodactylidae,Aplodactylus,,arctidens,,"Richardson, 1839",1940
173.4468,-34.8352,2969,2015-09-19T12:00:00.000Z,en,"F. J. Brook (2002) Biogeography of near-shore reef fishes in northern New Zealand, Journal of the Royal Society of New Zealand, 32:2, 243-274, DOI:10.1080/03014223.2002.9517694",DoC,Near-shore reef fishes in northern New Zealand,HumanObservation,,,MBIS-2969 K6 Bodianus unimaculatus,Sourced from diver surveys 1990-1993,,,present,,1908,Diver survey,1990-06/1993-04,,K6,Pacific Ocean,New Zealand,,,Karikari,6,45,-34.8352,173.4468,WGS84,200,POINT (173.4468 -34.8352),,,urn:lsid:marinespecies.org:taxname:273545,Bodianus unimaculatus,Animalia,Chordata,Actinopteri,Perciformes,Labridae,Bodianus,,unimaculatus,,"(Günther, 1862)",1941
173.4468,-34.8352,2647,2015-09-19T12:00:00.000Z,en,"F. J. Brook (2002) Biogeography of near-shore reef fishes in northern New Zealand, Journal of the Royal Society of New Zealand, 32:2, 243-274, DOI:10.1080/03014223.2002.9517694",DoC,Near-shore reef fishes in northern New Zealand,HumanObservation,,,MBIS-2647 K6 Cheilodactylus spectabilis,Sourced from diver surveys 1990-1993,,,present,,1908,Diver survey,1990-06/1993-04,,K6,Pacific Ocean,New Zealand,,,Karikari,6,45,-34.8352,173.4468,WGS84,200,POINT (173.4468 -34.8352),,,urn:lsid:marinespecies.org:taxname:311551,Cheilodactylus spectabilis,Animalia,Chordata,Actinopteri,Perciformes,Cheilodactylidae,Cheilodactylus,,spectabilis,,"Hutton, 1872",1942
173.4468,-34.8352,2428,2015-09-19T12:00:00.000Z,en,"F. J. Brook (2002) Biogeography of near-shore reef fishes in northern New Zealand, Journal of the Royal Society of New Zealand, 32:2, 243-274, DOI:10.1080/03014223.2002.9517694",DoC,Near-shore reef fishes in northern New Zealand,HumanObservation,,,MBIS-2428 K6 Chironemus marmoratus,Sourced from diver surveys 1990-1993,,,present,,1908,Diver survey,1990-06/1993-04,,K6,Pacific Ocean,New Zealand,,,Karikari,6,45,-34.8352,173.4468,WGS84,200,POINT (173.4468 -34.8352),,,urn:lsid:marinespecies.org:taxname:280158,Chironemus marmoratus,Animalia,Chordata,Actinopteri,Perciformes,Chironemidae,Chironemus,,marmoratus,,"Günther, 1860",1943
173.4468,-34.8352,2817,2015-09-19T12:00:00.000Z,en,"F. J. Brook (2002) Biogeography of near-shore reef fishes in northern New Zealand, Journal of the Royal Society of New Zealand, 32:2, 243-274, DOI:10.1080/03014223.2002.9517694",DoC,Near-shore reef fishes in northern New Zealand,HumanObservation,,,MBIS-2817 K6 Chromis dispilus,Sourced from diver surveys 1990-1993,,,present,,1908,Diver survey,1990-06/1993-04,,K6,Pacific Ocean,New Zealand,,,Karikari,6,45,-34.8352,173.4468,WGS84,200,POINT (173.4468 -34.8352),,,urn:lsid:marinespecies.org:taxname:273720,Chromis dispilus,Animalia,Chordata,Actinopteri,Perciformes,Pomacentridae,Chromis,,dispilus,,"Griffin, 1923",1944
173.4468,-34.8352,3562,2015-09-19T12:00:00.000Z,en,"F. J. Brook (2002) Biogeography of near-shore reef fishes in northern New Zealand, Journal of the Royal Society of New Zealand, 32:2, 243-274, DOI:10.1080/03014223.2002.9517694",DoC,Near-shore reef fishes in northern New Zealand,HumanObservation,,,MBIS-3562 K6 Forsterygion flavonigrum,Sourced from diver surveys 1990-1993,,,present,,1908,Diver survey,1990-06/1993-04,,K6,Pacific Ocean,New Zealand,,,Karikari,6,45,-34.8352,173.4468,WGS84,200,POINT (173.4468 -34.8352),,,urn:lsid:marinespecies.org:taxname:280795,Forsterygion flavonigrum,Animalia,Chordata,Actinopteri,Perciformes,Tripterygiidae,Forsterygion,,flavonigrum,,"Fricke & Roberts, 1994",1945
173.4468,-34.8352,3647,2015-09-19T12:00:00.000Z,en,"F. J. Brook (2002) Biogeography of near-shore reef fishes in northern New Zealand, Journal of the Royal Society of New Zealand, 32:2, 243-274, DOI:10.1080/03014223.2002.9517694",DoC,Near-shore reef fishes in northern New Zealand,HumanObservation,,,MBIS-3647 K6 Forsterygion lapillum,Sourced from diver surveys 1990-1993,,,present,,1908,Diver survey,1990-06/1993-04,,K6,Pacific Ocean,New Zealand,,,Karikari,6,45,-34.8352,173.4468,WGS84,200,POINT (173.4468 -34.8352),,,urn:lsid:marinespecies.org:taxname:280796,Forsterygion lapillum,Animalia,Chordata,Actinopteri,Perciformes,Tripterygiidae,Forsterygion,,lapillum,,"Hardy, 1989",1946
173.3816,-34.8131,3831,2015-09-19T12:00:00.000Z,en,"F. J. Brook (2002) Biogeography of near-shore reef fishes in northern New Zealand, Journal of the Royal Society of New Zealand, 32:2, 243-274, DOI:10.1080/03014223.2002.9517694",DoC,Near-shore reef fishes in northern New Zealand,HumanObservation,,,MBIS-3831 K17 Forsterygion varium,Sourced from diver surveys 1990-1993,,,present,,1900,Diver survey,1990-06/1993-04,,K17,Pacific Ocean,New Zealand,,,Karikari,6,45,-34.8131,173.3816,WGS84,200,POINT (173.3816 -34.8131),,,urn:lsid:marinespecies.org:taxname:280799,Forsterygion varium,Animalia,Chordata,Actinopteri,Perciformes,Tripterygiidae,Forsterygion,,varium,,"(Forster, 1801)",1947
173.3816,-34.8131,2296,2015-09-19T12:00:00.000Z,en,"F. J. Brook (2002) Biogeography of near-shore reef fishes in northern New Zealand, Journal of the Royal Society of New Zealand, 32:2, 243-274, DOI:10.1080/03014223.2002.9517694",DoC,Near-shore reef fishes in northern New Zealand,HumanObservation,,,MBIS-2296 K17 Girella tricuspidata,Sourced from diver surveys 1990-1993,,,present,,1900,Diver survey,1990-06/1993-04,,K17,Pacific Ocean,New Zealand,,,Karikari,6,45,-34.8131,173.3816,WGS84,200,POINT (173.3816 -34.8131),,,urn:lsid:marinespecies.org:taxname:280870,Girella tricuspidata,Animalia,Chordata,Actinopteri,Perciformes,Kyphosidae,Girella,,tricuspidata,,"(Quoy & Gaimard, 1824)",1948
173.3816,-34.8131,1132,2015-09-19T12:00:00.000Z,en,"F. J. Brook (2002) Biogeography of near-shore reef fishes in northern New Zealand, Journal of the Royal Society of New Zealand, 32:2, 243-274, DOI:10.1080/03014223.2002.9517694",DoC,Near-shore reef fishes in northern New Zealand,HumanObservation,,,MBIS-1132 K17 Gymnothorax prasinus,Sourced from diver surveys 1990-1993,,,present,,1900,Diver survey,1990-06/1993-04,,K17,Pacific Ocean,New Zealand,,,Karikari,6,45,-34.8131,173.3816,WGS84,200,POINT (173.3816 -34.8131),,,urn:lsid:marinespecies.org:taxname:271873,Gymnothorax prasinus,Animalia,Chordata,Actinopteri,Anguilliformes,Muraenidae,Gymnothorax,,prasinus,,"(Richardson, 1848)",1949
173.3816,-34.8131,2739,2015-09-19T12:00:00.000Z,en,"F. J. Brook (2002) Biogeography of near-shore reef fishes in northern New Zealand, Journal of the Royal Society of New Zealand, 32:2, 243-274, DOI:10.1080/03014223.2002.9517694",DoC,Near-shore reef fishes in northern New Zealand,HumanObservation,,,MBIS-2739 K17 Nemadactylus douglasii,Sourced from diver surveys 1990-1993,,,present,,1900,Diver survey,1990-06/1993-04,,K17,Pacific Ocean,New Zealand,,,Karikari,6,45,-34.8131,173.3816,WGS84,200,POINT (173.3816 -34.8131),,,urn:lsid:marinespecies.org:taxname:281651,Nemadactylus douglasii,Animalia,Chordata,Actinopteri,Perciformes,Cheilodactylidae,Nemadactylus,,douglasii,,"(Hector, 1875)",1950
173.3816,-34.8131,3991,2015-09-19T12:00:00.000Z,en,"F. J. Brook (2002) Biogeography of near-shore reef fishes in northern New Zealand, Journal of the Royal Society of New Zealand, 32:2, 243-274, DOI:10.1080/03014223.2002.9517694",DoC,Near-shore reef fishes in northern New Zealand,HumanObservation,,,MBIS-3991 K17 Notoclinops segmentatus,Sourced from diver surveys 1990-1993,,,present,,1900,Diver survey,1990-06/1993-04,,K17,Pacific Ocean,New Zealand,,,Karikari,6,45,-34.8131,173.3816,WGS84,200,POINT (173.3816 -34.8131),,,urn:lsid:marinespecies.org:taxname:281778,Notoclinops segmentatus,Animalia,Chordata,Actinopteri,Perciformes,Tripterygiidae,Notoclinops,,segmentatus,,"(McCulloch & Phillipps, 1923)",1951
173.3816,-34.8131,3109,2015-09-19T12:00:00.000Z,en,"F. J. Brook (2002) Biogeography of near-shore reef fishes in northern New Zealand, Journal of the Royal Society of New Zealand, 32:2, 243-274, DOI:10.1080/03014223.2002.9517694",DoC,Near-shore reef fishes in northern New Zealand,HumanObservation,,,MBIS-3109 K17 Notolabrus celidotus,Sourced from diver surveys 1990-1993,,,present,,1900,Diver survey,1990-06/1993-04,,K17,Pacific Ocean,New Zealand,,,Karikari,6,45,-34.8131,173.3816,WGS84,200,POINT (173.3816 -34.8131),,,urn:lsid:marinespecies.org:taxname:281786,Notolabrus celidotus,Animalia,Chordata,Actinopteri,Perciformes,Labridae,Notolabrus,,celidotus,,"(Bloch & Schneider, 1801)",1952
173.3816,-34.8131,3221,2015-09-19T12:00:00.000Z,en,"F. J. Brook (2002) Biogeography of near-shore reef fishes in northern New Zealand, Journal of the Royal Society of New Zealand, 32:2, 243-274, DOI:10.1080/03014223.2002.9517694",DoC,Near-shore reef fishes in northern New Zealand,HumanObservation,,,MBIS-3221 K17 Notolabrus fucicola,Sourced from diver surveys 1990-1993,,,present,,1900,Diver survey,1990-06/1993-04,,K17,Pacific Ocean,New Zealand,,,Karikari,6,45,-34.8131,173.3816,WGS84,200,POINT (173.3816 -34.8131),,,urn:lsid:marinespecies.org:taxname:281788,Notolabrus fucicola,Animalia,Chordata,Actinopteri,Perciformes,Labridae,Notolabrus,,fucicola,,"(Richardson, 1840)",1953
173.3816,-34.8131,3280,2015-09-19T12:00:00.000Z,en,"F. J. Brook (2002) Biogeography of near-shore reef fishes in northern New Zealand, Journal of the Royal Society of New Zealand, 32:2, 243-274, DOI:10.1080/03014223.2002.9517694",DoC,Near-shore reef fishes in northern New Zealand,HumanObservation,,,MBIS-3280 K17 Notolabrus inscriptus,Sourced from diver surveys 1990-1993,,,present,,1900,Diver survey,1990-06/1993-04,,K17,Pacific Ocean,New Zealand,,,Karikari,6,45,-34.8131,173.3816,WGS84,200,POINT (173.3816 -34.8131),,,urn:lsid:marinespecies.org:taxname:281790,Notolabrus inscriptus,Animalia,Chordata,Actinopteri,Perciformes,Labridae,Notolabrus,,inscriptus,,"(Richardson, 1848)",1954
173.3816,-34.8131,4169,2015-09-19T12:00:00.000Z,en,"F. J. Brook (2002) Biogeography of near-shore reef fishes in northern New Zealand, Journal of the Royal Society of New Zealand, 32:2, 243-274, DOI:10.1080/03014223.2002.9517694",DoC,Near-shore reef fishes in northern New Zealand,HumanObservation,,,MBIS-4169 K17 Obliquichthys maryannae,Sourced from diver surveys 1990-1993,,,present,,1900,Diver survey,1990-06/1993-04,,K17,Pacific Ocean,New Zealand,,,Karikari,6,45,-34.8131,173.3816,WGS84,200,POINT (173.3816 -34.8131),,,urn:lsid:marinespecies.org:taxname:281800,Obliquichthys maryannae,Animalia,Chordata,Actinopteri,Perciformes,Tripterygiidae,Obliquichthys,,maryannae,,"Hardy, 1987",1955
